review_id,company,employee_role,employee_detail,review_text,review_date,star_rating,sentiment,annotated,predicted_sentiment
82879023,Liberali,Consultor SAP,Ex-funcionário(a),Boa empresa pra aprender sobre SAP aplicado ao agro,2023-12-27,3.0,1,0,1
82879023,Liberali,Consultor SAP,Ex-funcionário(a),Falta de benefícios e salários defasados,2023-12-27,3.0,-1,0,2
81606264,Liberali,Desenvolvedor Júnior I,"Prestador de serviços atual, mais de um ano","Remuneração alta mesmo com pouca experiência, dependendo do seu nível de rendimento.",2023-11-07,4.0,1,0,2
81606264,Liberali,Desenvolvedor Júnior I,"Prestador de serviços atual, mais de um ano",Sistema de gestão empresarial ainda muito familiar em vários pontos.,2023-11-07,4.0,-1,0,2
79660225,Liberali,Executivo De Contas,"Ex-prestador de serviços, menos de um ano",Liberdade flexível Viagens Outros Outros,2023-08-31,3.0,1,0,1
79660225,Liberali,Executivo De Contas,"Ex-prestador de serviços, menos de um ano",Cobrança Falta de compromisso Desorganizado Outros Outros,2023-08-31,3.0,-1,0,2
73001833,Liberali,Desenvolvedor Júnior,Estagiário atual,Ótima empresa para quem está começando a carreira e quer aprender bastante como é o mercado de trabalho.,2023-01-25,5.0,1,0,1
73001833,Liberali,Desenvolvedor Júnior,Estagiário atual,Não são muito adeptos ao remoto.,2023-01-25,5.0,-1,0,2
69728344,Liberali,Desenvolvedor Júnior,Funcionário(a) atual,Boa pra aprender e pro network,2022-10-03,3.0,1,0,1
69728344,Liberali,Desenvolvedor Júnior,Funcionário(a) atual,"Trabalho árduo, muita cobrança e o salário está abaixo do mercado.",2022-10-03,3.0,-1,0,2
67941571,Liberali,Estagiário,"Ex-estagiário, menos de um ano",Salário regular e ambiente favoravel,2022-08-15,4.0,1,0,1
67941571,Liberali,Estagiário,"Ex-estagiário, menos de um ano",Treinamento e falta de algumas estruturas interna,2022-08-15,4.0,-1,0,2
59406588,Liberali,Prestador de serviços sigiloso,"Ex-prestador de serviços, menos de um ano",Empresa sem estrutura de gestão,2022-02-09,1.0,-1,1,2
59406588,Liberali,Prestador de serviços sigiloso,"Ex-prestador de serviços, menos de um ano","Péssimo ambiente de trabalho, não existe gestão",2022-02-09,1.0,-1,0,2
43587304,Liberali,Consultor SAP Júnior,"Ex-funcionário(a), menos de um ano","Nenhum pro, fui enganado em todos os sentidos, a empresa prometeu um salário, na hora de pagar pagou outro, disse que ia me registrar e não o fez, no segundo mês atrasou o salário quase 15 dias e pagou metade do que pagou no mês anterior, e no terceiro já não pagou nada... me enrolou durante 2 ou 3 anos e eu sempre tentei uma forma amigável, quando fui tentar procurar os meus direitos já tinha prescrevido... espero que ninguém nunca mais passe por isso...  Detalhe, ao final minha carteira de trabalho foi devolvida em branco",2021-03-06,1.0,-1,1,2
43587304,Liberali,Consultor SAP Júnior,"Ex-funcionário(a), menos de um ano","É duro quando a empresa trata uma pessoa assim, quando ninguém está vendo... me segurei muito pra fazer essa postagem, mas a empresa foi muito injusta comigo e não quero que outras pessoas passem por isso",2021-03-06,1.0,-1,0,2
27055744,Liberali,ESTÁGIO,Funcionário(a) atual,"Bons funcionarios, estrutura mais ou menos , lideres dedicados , horas curriculares , e salario em dia , Rh com setor legal , reunioes com funcionarios e happy hour vez enquando, uma vez a cada 6 meses rs.",2018-09-05,2.0,1,0,1
27055744,Liberali,ESTÁGIO,Funcionário(a) atual,"mal organizado as funções e falta de recursos para cozinha, faltando um microondas , beneficios para funcionario que almoça no local , e organização das horas., exigentes demais e salario baixo",2018-09-05,2.0,-1,0,2
27069716,Liberali,Consultor SAP B1,Funcionário(a) atual,Empresa possui uma boa politica de acesso aos gestores de sempre estarem com as portas abertas para receber os funcionários. A equipe da fábrica possui um gestor realmente capacitado e rigoroso aos prazos dos chamados.,2018-09-26,1.0,1,0,1
27069716,Liberali,Consultor SAP B1,Funcionário(a) atual,Empresa sem metodologia de implantação de projeto e sem capacitação interna para novos consultores. Não possui plano de carreira definida para os funcionários de cada setor.,2018-09-26,1.0,-1,0,2
45748897,Liberali,Analista De Sistemas,"Ex-funcionário(a), mais de 3 anos",Um lado bom da empresa é que ela é flexiva com os horários.,2021-04-19,3.0,1,0,1
45748897,Liberali,Analista De Sistemas,"Ex-funcionário(a), mais de 3 anos","Não valoriza o funcionário, e o salario não é correspondente com o trabalho que você exerce.",2021-04-19,3.0,-1,0,2
29005816,Liberali,Funcionário confidencial,Ex-funcionário(a),Empresa familiar. Fácil comunicação entre os setores. Inovadora e premiada.,2019-09-03,2.0,1,0,1
29005816,Liberali,Funcionário confidencial,Ex-funcionário(a),Baixa perspectiva de crescimento. Nenhuma didática para treinamento de novos funcionários. Péssimo valor salarial.,2019-09-03,2.0,-1,0,2
26696927,Liberali,Analista De Sistemas,Funcionário(a) atual,Acesso/comunicação direta com os diretores .,2015-08-31,4.0,1,0,1
26696927,Liberali,Analista De Sistemas,Funcionário(a) atual,Nível baixo de organização nos processos de desenvolvimento.,2015-08-31,4.0,-1,0,2
27682289,Liberali,Estagiario,"Ex-estagiário, menos de um ano","Salário e beneficios , promoção rápida de acordo com suas habilidades;=,",2019-06-28,4.0,1,0,1
27682289,Liberali,Estagiario,"Ex-estagiário, menos de um ano",Não capacitação de profissionais  para determinadas áreas,2019-06-28,4.0,-1,0,2
78391634,Liberali,Desenvolvedor De Software Pleno,"Ex-funcionário(a), mais de um ano","Boa oportunidade de fazer networking, SOMENTE!",2023-07-19,1.0,1,0,1
78391634,Liberali,Desenvolvedor De Software Pleno,"Ex-funcionário(a), mais de um ano","Salários atrasados, desvalorização do funcionário, péssima gestão, nenhuma progressão de carreira, salário MUITO abaixo do mercado, mentalidade atrasada dos líderes, má conduta em relação à absolutamente tudo. PÉSSIMA, DETESTÁVEL, PIOR OPORTUNIDADE DA MINHA VIDA.",2023-07-19,1.0,-1,0,2
82255773,"Log, Lab. Inteligência Digital",Secretário Executivo,Funcionário(a) atual,Uma empresa que cresci na área profissional e pessoal e me deu muitas oportunidades de crescimento.,2023-12-01,5.0,1,0,1
82255773,"Log, Lab. Inteligência Digital",Secretário Executivo,Funcionário(a) atual,Só tenho elogios referente essa empresa ,2023-12-01,5.0,1,1,1
81866224,"Log, Lab. Inteligência Digital",Gerente De Projetos De TI,Funcionário(a) atual,"Flexibilidade de atuação
pagamento em dia
Boas condições de execução das atividades",2023-11-16,5.0,1,0,1
81866224,"Log, Lab. Inteligência Digital",Gerente De Projetos De TI,Funcionário(a) atual,Problemas na Comunicação da Empresa para com os colaboradores e prestadores.,2023-11-16,5.0,-1,0,2
80678120,"Log, Lab. Inteligência Digital",Desenvolvedor Sênior,Funcionário(a) atual,"Empresa com boa remuneração, e muita demanda.",2023-10-05,5.0,1,0,1
80678120,"Log, Lab. Inteligência Digital",Desenvolvedor Sênior,Funcionário(a) atual,Falta de um planejamento de projeto. E falta de processos de desenvolvimento de software,2023-10-05,5.0,-1,0,2
79788819,"Log, Lab. Inteligência Digital",Gestor De Recursos Humanos RH,Funcionário(a) atual,"Ambiente de trabalho, plano de modernização dos setores administrativos",2023-09-05,5.0,1,0,1
79788819,"Log, Lab. Inteligência Digital",Gestor De Recursos Humanos RH,Funcionário(a) atual,Nada que seja relevante ou que desqualifique a empresa.,2023-09-05,5.0,0,1,0
80034013,"Log, Lab. Inteligência Digital",Analista De Testes,"Ex-funcionário(a), menos de um ano",Na época pagavam sem atraso.,2023-09-13,3.0,1,0,1
80034013,"Log, Lab. Inteligência Digital",Analista De Testes,"Ex-funcionário(a), menos de um ano",RH era um pouco desorganizado.,2023-09-13,3.0,-1,0,2
79012584,"Log, Lab. Inteligência Digital",Analista De Sistemas,"Funcionário(a) atual, mais de 3 anos",Empresa legal para trabalhar quem está iniciando na área.,2023-08-09,3.0,1,0,1
79012584,"Log, Lab. Inteligência Digital",Analista De Sistemas,"Funcionário(a) atual, mais de 3 anos","Não dão oportunidade de crescimento, e não valoriza o funcionário",2023-08-09,3.0,-1,0,2
79070875,"Log, Lab. Inteligência Digital",Desenvolvedor Júnior,Ex-funcionário(a),"Paga certo, poucos benefícios e.",2023-08-11,3.0,0,1,2
79070875,"Log, Lab. Inteligência Digital",Desenvolvedor Júnior,Ex-funcionário(a),"Paga certo, poucos benefícios, VA baixo.",2023-08-11,3.0,-1,0,2
74649931,"Log, Lab. Inteligência Digital",dev junior 2,"Ex-funcionário(a), mais de um ano",Salário bom. Autonomia Pouca Pressão Liberdade,2023-03-18,3.0,1,0,1
74649931,"Log, Lab. Inteligência Digital",dev junior 2,"Ex-funcionário(a), mais de um ano",Dificuldade para ser atendido pela própria empresa,2023-03-18,3.0,-1,0,2
73561616,"Log, Lab. Inteligência Digital",Analista Financeiro,"Funcionário(a) atual, mais de 8 anos",Ambiente de trabalho que aceita sugestões,2023-02-12,5.0,1,0,1
73561616,"Log, Lab. Inteligência Digital",Analista Financeiro,"Funcionário(a) atual, mais de 8 anos","Não vejo contra, só tem Pontos positivos.",2023-02-12,5.0,1,1,1
67505038,"Log, Lab. Inteligência Digital",Desenvolvedor,"Ex-funcionário(a), menos de um ano","Salário acima da média do mercado cuiabano, home-office, VA mediano e boa localização.",2022-08-03,3.0,1,0,1
67505038,"Log, Lab. Inteligência Digital",Desenvolvedor,"Ex-funcionário(a), menos de um ano","Equipes mais focadas em gerentes do que técnicos, muito papinho pra agradar cliente e chicotada nos técnicos pra tentar cobrir prazos irreais. Pouca importância para boas práticas de codificação desde que entregue; equipe de devops da empresa fraca; home-office para devs mas gerentes com cabeça retrógrada.",2022-08-03,3.0,-1,0,2
72316589,"Log, Lab. Inteligência Digital",Analista,"Funcionário(a) atual, mais de um ano","Paga em dia, bem remunerado.",2023-01-04,3.0,1,0,1
72316589,"Log, Lab. Inteligência Digital",Analista,"Funcionário(a) atual, mais de um ano","Muita demanda, falta de treinamento.",2023-01-04,3.0,-1,0,2
66900256,"Log, Lab. Inteligência Digital",Software Developer,Ex-funcionário(a),Funcionários animados. Exceto a chefia,2022-07-19,1.0,0,1,0
66900256,"Log, Lab. Inteligência Digital",Software Developer,Ex-funcionário(a),"Não existe comunicação, Rh ineficiente em todos aspectos.. Assédio moral por parte da diretoria é frequente. Prometem muito e não fazem nada. Diretoria atrapalha evolução da empresa. Funcionários pisam em ovos por medo de serem demitidos. Nenhum conselho é analisado.",2022-07-19,1.0,-1,0,2
68112944,"Log, Lab. Inteligência Digital",Analista De Testes Sênior,"Funcionário(a) atual, menos de um ano","Flexibilidade, pagamento em dia, benefícios ótimos",2022-08-19,5.0,1,0,1
68112944,"Log, Lab. Inteligência Digital",Analista De Testes Sênior,"Funcionário(a) atual, menos de um ano",Não tem plano de saúde,2022-08-19,5.0,-1,0,2
69920827,"Log, Lab. Inteligência Digital",Técnico De Suporte,Funcionário(a) atual,"Salário que não atrasa, sempre em dias",2022-10-08,1.0,1,0,1
69920827,"Log, Lab. Inteligência Digital",Técnico De Suporte,Funcionário(a) atual,"Ambiente de trabalho tóxico, gerentes sem experiência",2022-10-08,1.0,-1,0,2
64944347,"Log, Lab. Inteligência Digital",Funcionário confidencial,Ex-funcionário(a),a equipe tenta se ajudar,2022-06-01,2.0,1,0,1
64944347,"Log, Lab. Inteligência Digital",Funcionário confidencial,Ex-funcionário(a),"ambiente tóxico, nao tem organizacao",2022-06-01,2.0,-1,0,2
62654019,"Log, Lab. Inteligência Digital",Assistente De Departamento Pessoal (DP),"Ex-funcionário(a), menos de um ano","Paga corretamente, com perfil de grande empresa.",2022-04-12,2.0,1,0,1
62654019,"Log, Lab. Inteligência Digital",Assistente De Departamento Pessoal (DP),"Ex-funcionário(a), menos de um ano","Pessoas com cargos altos que humilham os demais, grupinhos, paga mal.",2022-04-12,2.0,-1,0,2
60849512,"Log, Lab. Inteligência Digital",Desenvolvedor Pleno,Funcionário(a) atual,"Ótima gestão,  ótimo relacionamento com a equipe.",2022-03-09,5.0,1,0,1
60849512,"Log, Lab. Inteligência Digital",Desenvolvedor Pleno,Funcionário(a) atual,Não se aplica. Não se aplica. Não se aplica.,2022-03-09,5.0,-1,0,2
58469001,"Log, Lab. Inteligência Digital",Quality Assurance,Funcionário(a) atual,"Paga sempre no dia 1 do mês, exceto se você for PJ

Ambiente descontraído",2022-01-24,3.0,1,0,1
58469001,"Log, Lab. Inteligência Digital",Quality Assurance,Funcionário(a) atual,"Faz você fazer coisas fora da sua função(Ex: fazer documento de usuário)

Não prioriza tecnologias novas e novos hábitos

Estrutura Vertical.",2022-01-24,3.0,-1,0,2
58908824,"Log, Lab. Inteligência Digital",Consultor De Gestão De Projetos,"Funcionário(a) atual, mais de 3 anos","Salario maior que o mercado

Apoio da diretoria

Trabalho em horário flexível",2022-02-01,5.0,1,0,1
58908824,"Log, Lab. Inteligência Digital",Consultor De Gestão De Projetos,"Funcionário(a) atual, mais de 3 anos","Rh péssimo e lento

Não ter muita autonomia",2022-02-01,5.0,-1,0,2
48757537,"Log, Lab. Inteligência Digital",Technical Support Engineer,Funcionário(a) atual,Pagamento em dia e responsável no que executa.,2021-06-23,4.0,1,0,1
48757537,"Log, Lab. Inteligência Digital",Technical Support Engineer,Funcionário(a) atual,"Burocracias necessárias, sendo preciso intervenção do chefe, para solucionar.",2021-06-23,4.0,-1,0,2
45910064,"Log, Lab. Inteligência Digital",Funcionário confidencial,Funcionário(a) atual,Equipe cooperativa. Não exigem horas extras dos funcionários. Estão investindo na organização da empresa.,2021-04-22,3.0,1,0,1
45910064,"Log, Lab. Inteligência Digital",Funcionário confidencial,Funcionário(a) atual,"Não disponibilizam muitos benefícios. Não possuem plano de carreira. O RH não dá suporte ao funcionário, apenas segue ordens da Diretoria. Não há reconhecimento financeiro. Área administrativa bagunçada. Aumento de salário só conseguido através de influência social. Diretoria não se importa com opinião técnica.",2021-04-22,3.0,-1,0,2
47905260,"Log, Lab. Inteligência Digital",Funcionário confidencial,Funcionário(a) atual,"ambiente amigável, idéias para melhorar o desenvolvimento dos funcionários, possibilidade de crescer profissionalmente",2021-06-04,3.0,1,0,1
47905260,"Log, Lab. Inteligência Digital",Funcionário confidencial,Funcionário(a) atual,"Salários um pouco abaixo da média, gerentes não são muito abertos à assuntos sensíveis, como aumento de salário por exemplo, apesar do CMMI 3 os processos são bagunçados.",2021-06-04,3.0,-1,0,2
46897118,"Log, Lab. Inteligência Digital",Analista De Sistemas,"Funcionário(a) atual, mais de 3 anos",Equipe jovem e dinâmica sempre disposta a ajudar e evoluir.,2021-05-13,4.0,1,0,1
46897118,"Log, Lab. Inteligência Digital",Analista De Sistemas,"Funcionário(a) atual, mais de 3 anos","RH e comunicação ineficiente, muita cobrança e pouco reconhecimento",2021-05-13,4.0,-1,0,2
46150007,"Log, Lab. Inteligência Digital",Desenvolvedor,"Funcionário(a) atual, mais de um ano",é bom pra quem está aprendendo para pegar experiencia e ir pra outra empresa melhor,2021-04-27,1.0,1,0,1
46150007,"Log, Lab. Inteligência Digital",Desenvolvedor,"Funcionário(a) atual, mais de um ano","Não tem plano de saúde e plano de carreira , os beneficios não são os mesmo para todos os cabolabores , existem benefícios que só alguns colaboradores possuem",2021-04-27,1.0,-1,0,2
44377014,"Log, Lab. Inteligência Digital",Analista De Sistemas,Funcionário(a) atual,"Ambiente agradável

Pessoas dedicadas e dispostas a dar seu melhor",2021-03-22,4.0,1,0,1
44377014,"Log, Lab. Inteligência Digital",Analista De Sistemas,Funcionário(a) atual,Necessidade excessiva de controle da diretoria,2021-03-22,4.0,-1,0,2
84606670,MOVERE (Brazil),Vendedor,"Prestador de serviços atual, mais de um ano","Bom para ganhar dinheiro, quem se dedica consegue vender e ter um salário acima da média",2024-02-21,5.0,1,0,1
84606670,MOVERE (Brazil),Vendedor,"Prestador de serviços atual, mais de um ano",produto é muito complexo de se aprender e difícil de explicar,2024-02-21,5.0,-1,0,2
83221033,MOVERE (Brazil),Estagiário De TI,"Ex-estagiário, menos de um ano","Como dito no título, ótimo para quem quer obter experiência",2024-01-10,3.0,1,0,1
83221033,MOVERE (Brazil),Estagiário De TI,"Ex-estagiário, menos de um ano","Alta ""rotatividade"". Resumindo, demitem rápido.
Salários muito abaixo da média. Por exemplo: desenvolvedor C# Jr ganha R$2000,00/mês (colegas de equipe me disseram)
não possuíamos auxílio home-office (Algo que seria bom para quem não tem condições de pagar uma internet estável e rápida para trabalho remoto)",2024-01-10,3.0,-1,0,2
83764428,MOVERE (Brazil),Analista De Sistemas,Ex-funcionário(a),muito boa para se ingressar ,2024-01-26,5.0,1,0,1
83764428,MOVERE (Brazil),Analista De Sistemas,Ex-funcionário(a),horários demandam de muito tempo,2024-01-26,5.0,-1,0,2
72478165,MOVERE (Brazil),Desenvolvedor Júnior,"Funcionário(a) atual, mais de um ano","Ambiente excelente para se trabalhar, muitas oportunidades para se conseguir conhecimentos com ótimas tecnologias de mercado (Empresa parceira Microsoft).",2023-01-10,4.0,1,0,1
72478165,MOVERE (Brazil),Desenvolvedor Júnior,"Funcionário(a) atual, mais de um ano","Plano de carreira atende apenas a estagiários, chegando ao cargo de Júnior, feedbacks são dados se solicitados e media salarial pode ser melhorada.",2023-01-10,4.0,-1,0,2
74345392,MOVERE (Brazil),Coordenador De Desenvolvimento De Software,Funcionário(a) atual,Oportunidade Desenvolvimento profissional Liberdade Flexibilidade Crescimento,2023-03-09,5.0,1,0,1
74345392,MOVERE (Brazil),Coordenador De Desenvolvimento De Software,Funcionário(a) atual,O ritmo pode ser estressante,2023-03-09,5.0,-1,0,2
74096264,MOVERE (Brazil),Analista De Implantação Pleno,Funcionário(a) atual,Vaga home office o que facilita muito.,2023-03-01,2.0,1,0,1
74096264,MOVERE (Brazil),Analista De Implantação Pleno,Funcionário(a) atual,"Muita demanda, pouco salário e uma gestão péssima.",2023-03-01,2.0,-1,0,2
72592847,MOVERE (Brazil),Analista De Implantação,"Funcionário(a) atual, mais de um ano","A empresa tem um cultura de desenvolvimento pessoal muito legal, tem uma cultura interna interessante. Tem muito desafios e o aprendizado é constante. Os coordenadores são pessoas legais.",2023-01-13,4.0,1,0,1
72592847,MOVERE (Brazil),Analista De Implantação,"Funcionário(a) atual, mais de um ano",Precisa melhorar o entrosamento entre as areas.,2023-01-13,4.0,-1,0,2
72833420,MOVERE (Brazil),Desenvolvedor Pleno,Ex-funcionário(a),Ótimo sálario e benefícios Ótimo plano de desenvolvimento e estudos Ótimo relacionamento com os superiores Empresa mente aberta,2023-01-20,5.0,1,0,1
72833420,MOVERE (Brazil),Desenvolvedor Pleno,Ex-funcionário(a),Nada a declarar de contras.,2023-01-20,5.0,0,1,0
71368553,MOVERE (Brazil),Estagiário De TI,"Ex-funcionário(a), menos de um ano",Times auto-suficientes profissionais proativos Pontualidade,2022-11-24,4.0,1,0,2
71368553,MOVERE (Brazil),Estagiário De TI,"Ex-funcionário(a), menos de um ano",Inflexíveis quanto aos trabalhos e provas da faculdade do universitário.,2022-11-24,4.0,-1,0,2
63068645,MOVERE (Brazil),Desenvolvedor,Ex-funcionário(a),"Equipe muito competente, comunicavel e agradável.",2022-04-21,2.0,1,0,1
63068645,MOVERE (Brazil),Desenvolvedor,Ex-funcionário(a),"As lideranças se metem MUITO nos assuntos definidos na sprint, muitas vezes com demandas totalmente novas e não prontas para desenvolvimento, ocasionando atraso na entrega. Esse atraso por sua vez gera pressão por parte da própria liderança, que foi a responsável pelo atraso.

Software legado e de muito difícil manutenção, sem previsão alguma de melhoria ou de evolução tecnológica.

Mentalidade de empresa pequena que não sabe lidar com as demandas nem distribuir prioridades corretamente.",2022-04-21,2.0,-1,0,2
66486092,MOVERE (Brazil),Analista,"Funcionário(a) atual, mais de um ano","Empresa em crecimento, sempre tenta inovar em ações de todas as areas.

insentiva os funcionarios a melhorar e evoluir, disponibiliza cursos e alura para os funcionario,

plano de saude, e alimentação

em busca de inovações sempre",2022-07-09,4.0,1,0,1
66486092,MOVERE (Brazil),Analista,"Funcionário(a) atual, mais de um ano","tem alguns clientes dificies do tipo não entende muito de tecnologia

falta um pouco de interação entre os times",2022-07-09,4.0,-1,0,2
66077154,MOVERE (Brazil),Sales Development Representative (SDR),"Prestador de serviços atual, mais de um ano","Empresa está em crescimento e tem a ansia de melhoria

Feedback constantes e pensado no resultado de equipe",2022-06-28,5.0,1,0,1
66077154,MOVERE (Brazil),Sales Development Representative (SDR),"Prestador de serviços atual, mais de um ano",Equipe é toda home office,2022-06-28,5.0,-1,0,2
60701911,MOVERE (Brazil),Software Developer,Funcionário(a) atual,Metodologia ágil levada a sério. Algumas pessoas são muito boas de se trabalhar.,2022-03-06,2.0,1,0,1
60701911,MOVERE (Brazil),Software Developer,Funcionário(a) atual,"- Salários baixos;
- Software legado e muito defeituoso;
- Não existe um interesse real em melhorar o sistema
- Rotatividade de profissionais muito grande",2022-03-06,2.0,-1,0,2
56417721,MOVERE (Brazil),ESTÁGIO,"Ex-prestador de serviços, menos de um ano","A empresa é o tipo de empresa que valoriza a pessoa acima de tudo, sempre atenta ao que o funcionário precisava",2021-12-08,4.0,1,0,1
56417721,MOVERE (Brazil),ESTÁGIO,"Ex-prestador de serviços, menos de um ano",Demora em promoção do funcionário,2021-12-08,4.0,-1,0,2
56351596,MOVERE (Brazil),Analista De Suporte Pleno,"Funcionário(a) atual, mais de 5 anos",Salário Compatível com o praticado atualmente.,2021-12-07,5.0,1,0,1
56351596,MOVERE (Brazil),Analista De Suporte Pleno,"Funcionário(a) atual, mais de 5 anos",Não encontrei contras. Pelo menos no meu ponto de vista.,2021-12-07,5.0,0,1,0
54240378,MOVERE (Brazil),Sofware Developer,"Ex-funcionário(a), mais de 3 anos","Empresa com bom ambiente de trabalho, pessoas que se preocupam de fato com a qualidade do produto.",2021-10-20,3.0,1,0,1
54240378,MOVERE (Brazil),Sofware Developer,"Ex-funcionário(a), mais de 3 anos",Muita das vezes não valorizam os funcionários da casa.,2021-10-20,3.0,-1,0,2
48965638,MOVERE (Brazil),Analista Desenvolvedor .NET Sênior,"Funcionário(a) atual, mais de um ano","Flexibilidade de horário

Equipe altamente colaborativa

Clima bom de trabalho",2021-06-27,3.0,1,0,1
48965638,MOVERE (Brazil),Analista Desenvolvedor .NET Sênior,"Funcionário(a) atual, mais de um ano",Entrega de produto e correções em prazo muito curto,2021-06-27,3.0,-1,0,2
43292685,MOVERE (Brazil),Analista De Sistemas,"Ex-prestador de serviços, mais de 3 anos",continuo um aprendiz mas com uma grande bagagem de conhecimento,2021-03-01,5.0,0,1,0
43292685,MOVERE (Brazil),Analista De Sistemas,"Ex-prestador de serviços, mais de 3 anos","Dinheiro não e tudo!

Honra e algo que devemos levar para resto da vida",2021-03-01,5.0,0,1,0
26971052,MOVERE (Brazil),Funcionário confidencial,Funcionário(a) atual,"A empresa faz questão que todos entendam, compartilhem e sonhem juntos os objetivos pelos quais a empresa foi criada. Reuniões semanais de prestação de contas de todos os departamentos são ferramentas bacanas neste sentido.",2018-02-18,5.0,1,0,1
26971052,MOVERE (Brazil),Funcionário confidencial,Funcionário(a) atual,"Existem muitas mudanças e, as vezes, isso gera insegurança, pois a comunicação ainda é falha e falta um pouco de envolvimento de todos na ciência das decisões.",2018-02-18,5.0,-1,0,2
27099967,MOVERE (Brazil),Desenvolvedor.NET,Ex-funcionário(a),Existem pessoas comprometidas e altamente qualificadas na empresa. Decisões tomadas são implantadas quase que imediatamente. Incentivo a certificações,2018-11-13,1.0,1,0,1
27099967,MOVERE (Brazil),Desenvolvedor.NET,Ex-funcionário(a),"Código legado e muito antigo, sem padrões. Falam que são abertos a melhoria mais não são. Exigência excessiva na execução de horas extras durante a semana e finais de semana. Dizem ter uma política de ajudar o funcionário, mais é só teoria.",2018-11-13,1.0,-1,0,2
77407083,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Assistente Administrativo,Funcionário(a) atual,Ambiente muito bom para trabalhar,2023-06-15,5.0,1,0,1
77407083,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Assistente Administrativo,Funcionário(a) atual,nenhum contras nessa empresa é,2023-06-15,5.0,0,1,0
69385661,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Gerente Comercial,"Funcionário(a) atual, mais de 5 anos","Ótimos benefícios, incluindo sodexo e assistência médica",2022-09-23,5.0,1,0,1
69385661,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Gerente Comercial,"Funcionário(a) atual, mais de 5 anos",Líderes que apoia fofoca e nao fazem nada para mudar a realidade,2022-09-23,5.0,-1,0,2
59876766,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Analista De TI Sênior,"Funcionário(a) atual, mais de 8 anos","O salário é bom, você tem licença prêmio como qualquer servidor público, valor do ticket alimentação é muito bom, plano de carreira bem definido.",2022-02-17,2.0,1,0,1
59876766,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Analista De TI Sênior,"Funcionário(a) atual, mais de 8 anos","A empresa não te dá a mínima infraestrutura para você trabalhar

A empresa não dá a mínima para a diversidade e inclusão

A empresa não reconhece quando alguém se empenha

A empresa não auxilia em nada em relação ao aperfeiçoamento de profissionais.



Além disso, tem toda a questão burocrática de órgãos e secretarias do governo que te impedem de fazer inovação e a adoção de qualquer tecnologia atual é impossível de ser feita sem aborrecimentos.",2022-02-17,2.0,-1,0,2
63493106,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Estagiário Superior,"Estagiário atual, menos de um ano","Equipe boa e unida, sem arrogância entre as pessoas.",2022-04-30,4.0,1,0,1
63493106,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Estagiário Superior,"Estagiário atual, menos de um ano","Pagamento da bolsa estágio tarde, dia 5 até o dia 10.

A marcação do ponto de entrada e saída é por uma planilha no Google ao invés de ser na portaria igual as outras pessoas.",2022-04-30,4.0,-1,0,2
56180397,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Estágio Desenvolvimento Java,"Estagiário atual, menos de um ano",Desenvolvendo sistemas para o crescimento do estado de Mato Grosso,2021-12-03,4.0,1,0,1
56180397,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Estágio Desenvolvimento Java,"Estagiário atual, menos de um ano",Falta de investimento em tecnologias atuais,2021-12-03,4.0,-1,0,2
46522052,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Estagiário De TI,Ex-estagiário,"Por ser uma estatal tem maior capacidade de em coletar dados públicos e estatísticas, tendo maior capacidade de promover sistemas mais cofiáveis.",2021-05-05,4.0,1,0,2
46522052,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Estagiário De TI,Ex-estagiário,Por ser uma estatal acaba havendo muita burocracia.,2021-05-05,4.0,-1,0,2
46890953,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Assessora da presidência,"Funcionário(a) atual, mais de um ano","adquire experiência sobre o setor público, tecnologia da informação e comunicação",2021-05-13,3.0,1,0,1
46890953,MTI - Empresa Mato-grossense de Tecnologia da Informação ,Assessora da presidência,"Funcionário(a) atual, mais de um ano",Dificilmente você irá subir de cargo e salário,2021-05-13,3.0,-1,0,2
82691995,NBS Informática,Analista De Sistemas,Ex-funcionário(a),Boa empresa para se trabalhar com bons benefícios.,2023-12-18,5.0,1,0,1
82691995,NBS Informática,Analista De Sistemas,Ex-funcionário(a),Poderia haver mais flexibilidade nos regimes de horários.,2023-12-18,5.0,-1,0,2
82463095,NBS Informática,Analista De Sistemas,"Funcionário(a) atual, mais de um ano","- Aceita iniciantes na carreira
- Salário após o período de experiência compatível",2023-12-09,3.0,1,0,1
82463095,NBS Informática,Analista De Sistemas,"Funcionário(a) atual, mais de um ano","- Carga horária acima de 44h por semana
- Alarme dos horários de entrada e saída que incomodam demais
- Sem day off nos aniversários
- Sem possibilidade de home office",2023-12-09,3.0,-1,0,2
80152671,NBS Informática,Analista De Sistemas,"Ex-funcionário(a), mais de 3 anos",Ambiente agradável e benéficos interessante,2023-09-17,4.0,1,0,1
